 < 15:57:23 >  401,018188476563 15,8767967224121 400 
 < 16:05:34 >  441,396850585938 20,2194747924805 440 
 < 16:05:35 >  441,523193359375 20,1307525634766 440 
 < 16:05:36 >  441,808532714844 20,1307525634766 440 
 < 16:05:37 >  441,808532714844 20,1307525634766 440 
 < 16:05:38 >  441,808532714844 20,1070194244385 440 
 < 16:05:39 >  441,980773925781 19,9829883575439 440 
 < 16:05:40 >  441,980773925781 19,9829883575439 440 
 < 16:05:41 >  442,173645019531 19,9829883575439 440 
 < 16:05:42 >  442,173645019531 19,9829883575439 440 
 < 16:05:43 >  442,173645019531 19,9829883575439 440 
 < 16:05:44 >  441,765594482422 19,8784408569336 440 
 < 16:05:45 >  441,765594482422 19,8790187835693 440 
 < 16:05:46 >  441,765594482422 19,8790187835693 440 
 < 16:05:47 >  441,573364257813 19,8790187835693 440 
 < 16:05:48 >  441,424102783203 19,7811069488525 440 
 < 16:05:49 >  441,424102783203 19,7811069488525 440 
 < 16:05:50 >  441,424102783203 19,8330669403076 440 
 < 16:05:52 >  441,424102783203 19,8691005706787 440 
 < 16:05:53 >  440,956176757813 19,8691005706787 440 
 < 16:05:54 >  440,956176757813 19,8691005706787 440 
 < 16:05:55 >  440,830444335938 19,7682323455811 440 
 < 16:05:56 >  440,830444335938 19,9737167358398 440 
 < 16:05:57 >  440,830444335938 19,9737167358398 440 
 < 16:05:58 >  440,542694091797 19,8613224029541 440 
 < 16:05:59 >  440,295471191406 19,8613224029541 440 
 < 16:06:00 >  440,295471191406 19,8613224029541 440 
 < 16:06:01 >  440,232574462891 19,8633613586426 440 
 < 16:06:02 >  440,232574462891 19,967716217041 440 
 < 16:06:03 >  440,232574462891 19,967716217041 440 
 < 16:06:04 >  439,77197265625 19,9546337127686 440 
 < 16:06:05 >  439,77197265625 19,9546337127686 440 
 < 16:06:06 >  439,77197265625 19,9546337127686 440 
 < 16:06:07 >  439,516876220703 20,1025066375732 440 
 < 16:06:08 >  439,516876220703 20,0434856414795 440 
 < 16:06:09 >  439,516876220703 20,0434856414795 440 
 < 16:06:10 >  439,04052734375 20,0804557800293 440 
 < 16:06:11 >  439,098541259766 20,0804557800293 440 
 < 16:06:12 >  438,810821533203 20,2962818145752 440 
 < 16:06:13 >  438,810821533203 20,2962818145752 440 
 < 16:06:14 >  438,810821533203 20,2284030914307 440 
 < 16:06:15 >  438,557525634766 20,3755798339844 440 
 < 16:06:16 >  438,557525634766 20,3755798339844 440 
 < 16:06:17 >  438,185119628906 20,3755798339844 440 
 < 16:06:18 >  438,358032226563 20,3919467926025 440 
 < 16:06:19 >  438,358032226563 20,3919467926025 440 
 < 16:06:20 >  438,358032226563 20,5691699981689 440 
 < 16:06:21 >  438,358032226563 20,4846172332764 440 
 < 16:06:22 >  438,358032226563 20,4846172332764 440 
 < 16:06:23 >  437,937927246094 20,4846172332764 440 
 < 16:06:24 >  437,824859619141 20,5528678894043 440 
 < 16:06:25 >  437,824859619141 20,5528678894043 440 
 < 16:06:26 >  437,824859619141 20,7816009521484 440 
 < 16:06:27 >  437,824859619141 20,7816009521484 440 
 < 16:06:28 >  437,824859619141 20,7816009521484 440 
 < 16:06:29 >  438,206298828125 20,859130859375 440 
 < 16:06:30 >  438,206298828125 20,8239974975586 440 
 < 16:06:31 >  438,662109375 20,7485733032227 440 
 < 16:06:32 >  438,662109375 20,7485733032227 440 
 < 16:06:33 >  438,848297119141 20,7485733032227 440 
 < 16:06:34 >  438,848297119141 20,7485733032227 440 
 < 16:06:35 >  438,848297119141 20,7344150543213 440 
 < 16:06:36 >  438,848297119141 20,7098178863525 440 
 < 16:06:37 >  439,136016845703 20,8096733093262 440 
 < 16:06:38 >  439,136016845703 20,8096733093262 440 
 < 16:06:39 >  439,77197265625 20,8096733093262 440 
 < 16:06:40 >  439,901916503906 20,7095203399658 440 
 < 16:06:41 >  439,901916503906 20,7095203399658 440 
 < 16:06:42 >  439,901916503906 20,5524444580078 440 
 < 16:06:43 >  440,360137939453 20,546895980835 440 
 < 16:06:44 >  440,360137939453 20,546895980835 440 
 < 16:06:45 >  440,588623046875 20,546895980835 440 
 < 16:06:46 >  440,714965820313 20,4560108184814 440 
 < 16:06:47 >  440,714965820313 20,4560108184814 440 
 < 16:06:48 >  440,714965820313 20,4017219543457 440 
 < 16:06:49 >  440,714965820313 20,3361568450928 440 
 < 16:06:50 >  441,017822265625 20,3361568450928 440 
 < 16:06:51 >  441,017822265625 20,3361568450928 440 
 < 16:06:52 >  441,149017333984 20,3606510162354 440 
 < 16:06:53 >  441,149017333984 20,2112617492676 440 
 < 16:06:54 >  441,149017333984 20,2112617492676 440 
 < 16:06:55 >  440,612243652344 20,2361469268799 440 
 < 16:06:56 >  440,677459716797 20,2361469268799 440 
 < 16:06:57 >  440,677459716797 20,2361469268799 440 
 < 16:06:58 >  440,295471191406 20,3899269104004 440 
 < 16:06:59 >  440,295471191406 20,2659549713135 440 
 < 16:07:00 >  440,295471191406 20,2659549713135 440 
 < 16:07:01 >  440,001678466797 20,3792572021484 440 
 < 16:07:02 >  439,831207275391 20,3792572021484 440 
 < 16:07:04 >  439,831207275391 20,3792572021484 440 
 < 16:07:05 >  439,831207275391 20,4581470489502 440 
 < 16:07:06 >  439,513244628906 20,4910335540771 440 
 < 16:07:07 >  439,513244628906 20,4910335540771 440 
 < 16:07:08 >  439,15478515625 20,5282154083252 440 
 < 16:07:09 >  439,15478515625 20,5282154083252 440 
 < 16:07:10 >  439,15478515625 20,65110206604 440 
 < 16:07:11 >  439,15478515625 20,65110206604 440 
 < 16:07:12 >  439,012725830078 20,6553630828857 440 
 < 16:07:13 >  438,886383056641 20,6553630828857 440 
 < 16:07:14 >  438,886383056641 20,6553630828857 440 
 < 16:07:15 >  438,483764648438 20,7417011260986 440 
 < 16:07:16 >  438,483764648438 20,7175636291504 440 
 < 16:07:17 >  438,483764648438 20,7175636291504 440 
 < 16:07:18 >  438,358032226563 20,8876838684082 440 
 < 16:07:19 >  438,358032226563 20,8876838684082 440 
 < 16:07:20 >  438,358032226563 20,8876838684082 440 
 < 16:07:21 >  438,951049804688 20,9717273712158 440 
 < 16:07:22 >  438,951049804688 20,9560451507568 440 
 < 16:07:23 >  438,951049804688 20,9560451507568 440 
 < 16:07:24 >  438,721343994141 20,7668361663818 440 
 < 16:07:25 >  438,779968261719 20,7668361663818 440 
 < 16:07:26 >  438,779968261719 20,7668361663818 440 
 < 16:07:27 >  438,606475830078 20,982593536377 440 
 < 16:07:28 >  438,606475830078 20,9690399169922 440 
 < 16:07:29 >  438,243804931641 21,0486240386963 440 
 < 16:07:30 >  438,243804931641 21,0486240386963 440 
 < 16:07:31 >  438,180908203125 21,0486240386963 440 
 < 16:07:32 >  438,353820800781 21,2146167755127 440 
 < 16:07:33 >  438,353820800781 21,2146167755127 440 
 < 16:07:34 >  438,353820800781 21,2230110168457 440 
 < 16:07:35 >  438,230499267578 21,2515354156494 440 
 < 16:07:36 >  438,230499267578 21,2515354156494 440 
 < 16:07:37 >  438,358032226563 21,2515354156494 440 
 < 16:07:38 >  438,358032226563 21,3103294372559 440 
 < 16:07:39 >  438,358032226563 21,3103294372559 440 
 < 16:07:40 >  438,358032226563 21,2757053375244 440 
 < 16:07:41 >  438,528503417969 21,321928024292 440 
 < 16:07:42 >  438,528503417969 21,321928024292 440 
 < 16:07:43 >  438,969177246094 21,321928024292 440 
 < 16:07:44 >  439,161407470703 21,3093433380127 440 
 < 16:07:45 >  439,161407470703 21,3093433380127 440 
 < 16:07:46 >  439,161407470703 21,1916542053223 440 
 < 16:07:47 >  439,020538330078 21,2346076965332 440 
 < 16:07:48 >  439,020538330078 21,2346076965332 440 
 < 16:07:49 >  438,907531738281 21,2346076965332 440 
 < 16:07:50 >  439,198303222656 21,3072681427002 440 
 < 16:07:51 >  439,198303222656 21,4152965545654 440 
 < 16:07:52 >  439,198303222656 21,4152965545654 440 
 < 16:07:53 >  439,204956054688 21,3117294311523 440 
 < 16:07:54 >  439,263580322266 21,3117294311523 440 
 < 16:07:55 >  439,263580322266 21,3117294311523 440 
 < 16:07:56 >  439,263580322266 21,363956451416 440 
 < 16:07:57 >  439,580932617188 21,3222808837891 440 
 < 16:07:58 >  439,580932617188 21,3222808837891 440 
 < 16:07:59 >  439,639587402344 21,2534122467041 440 
 < 16:08:00 >  439,696411132813 21,2534122467041 440 
 < 16:08:01 >  439,696411132813 21,2534122467041 440 
 < 16:08:02 >  439,696411132813 21,2876262664795 440 
 < 16:08:03 >  439,503570556641 21,2963523864746 440 
 < 16:08:04 >  439,503570556641 21,2963523864746 440 
 < 16:08:05 >  439,513244628906 21,2963523864746 440 
 < 16:08:06 >  439,567626953125 21,3844528198242 440 
 < 16:08:07 >  439,567626953125 21,3844528198242 440 
 < 16:08:08 >  439,567626953125 21,3718185424805 440 
 < 16:08:09 >  439,696411132813 21,3690586090088 440 
 < 16:08:10 >  439,696411132813 21,3690586090088 440 
 < 16:08:11 >  439,696411132813 21,3690586090088 440 
 < 16:08:12 >  439,810638427734 21,3088207244873 440 
 < 16:08:13 >  439,810638427734 21,3343620300293 440 
 < 16:08:14 >  439,810638427734 21,3343620300293 440 
 < 16:08:15 >  439,929718017578 21,3362216949463 440 
 < 16:08:17 >  439,869293212891 21,3362216949463 440 
 < 16:08:18 >  439,869293212891 21,3362216949463 440 
 < 16:08:19 >  439,926116943359 21,2888126373291 440 
 < 16:08:20 >  439,926116943359 21,3237113952637 440 
 < 16:08:21 >  439,926116943359 21,3237113952637 440 
 < 16:08:22 >  439,688507080078 21,2983436584473 440 
 < 16:08:23 >  439,626312255859 21,2983436584473 440 
 < 16:08:24 >  439,626312255859 21,2983436584473 440 
 < 16:08:25 >  439,626312255859 21,3919734954834 440 
 < 16:08:26 >  439,626312255859 21,4073810577393 440 
 < 16:08:27 >  439,626312255859 21,4073810577393 440 
 < 16:08:28 >  439,567626953125 21,4012088775635 440 
 < 16:08:29 >  439,757446289063 21,4012088775635 440 
 < 16:08:30 >  440,118347167969 21,4378528594971 440 
 < 16:08:31 >  440,118347167969 21,4378528594971 440 
 < 16:08:32 >  440,118347167969 21,3574771881104 440 
 < 16:08:33 >  440,118347167969 21,251148223877 440 
 < 16:08:34 >  440,174560546875 21,251148223877 440 
 < 16:08:35 >  439,982360839844 21,251148223877 440 
 < 16:08:36 >  439,982360839844 21,2942008972168 440 
 < 16:08:37 >  439,982360839844 21,2942008972168 440 
 < 16:08:38 >  439,936401367188 21,3584594726563 440 
 < 16:08:39 >  439,936401367188 21,3584594726563 440 
 < 16:08:40 >  439,936401367188 21,3584594726563 440 
 < 16:08:41 >  439,880126953125 21,3859024047852 440 
 < 16:08:42 >  439,880126953125 21,3498477935791 440 
 < 16:08:43 >  439,880126953125 21,3498477935791 440 
 < 16:08:44 >  439,688507080078 21,366024017334 440 
 < 16:08:45 >  439,688507080078 21,366024017334 440 
 < 16:08:46 >  439,688507080078 21,366024017334 440 
 < 16:08:47 >  440,052459716797 21,4324321746826 440 
 < 16:08:48 >  440,052459716797 21,4649620056152 440 
 < 16:08:49 >  439,672821044922 21,2880020141602 440 
 < 16:08:50 >  439,672821044922 21,2880020141602 440 
 < 16:08:51 >  439,441284179688 21,2880020141602 440 
 < 16:08:52 >  439,745361328125 21,4669075012207 440 
 < 16:08:53 >  439,745361328125 21,4669075012207 440 
 < 16:08:54 >  439,745361328125 21,5001106262207 440 
 < 16:08:55 >  439,681884765625 21,3838367462158 440 
 < 16:08:56 >  439,681884765625 21,3838367462158 440 
 < 16:08:57 >  439,618408203125 21,3838367462158 440 
 < 16:08:58 >  439,562805175781 21,4698734283447 440 
 < 16:08:59 >  439,562805175781 21,4698734283447 440 
 < 16:09:00 >  439,562805175781 21,4686985015869 440 
 < 16:09:01 >  439,803405761719 21,4920520782471 440 
 < 16:09:02 >  439,803405761719 21,4920520782471 440 
 < 16:09:03 >  439,929718017578 21,4920520782471 440 
 < 16:09:04 >  440,10986328125 21,4223442077637 440 
 < 16:09:05 >  440,10986328125 21,3902702331543 440 
 < 16:09:06 >  440,10986328125 21,3902702331543 440 
 < 16:09:07 >  440,224090576172 21,364086151123 440 
 < 16:09:08 >  440,28759765625 21,364086151123 440 
 < 16:09:09 >  440,28759765625 21,364086151123 440 
 < 16:09:10 >  440,28759765625 21,364086151123 440 
 < 16:09:11 >  440,28759765625 21,3808441162109 440 
 < 16:09:12 >  440,28759765625 21,3808441162109 440 
 < 16:09:13 >  440,633972167969 21,3808441162109 440 
 < 16:09:14 >  440,461090087891 21,3372383117676 440 
 < 16:09:15 >  440,461090087891 21,3372383117676 440 
 < 16:09:16 >  440,461090087891 21,1658477783203 440 
 < 16:09:17 >  440,777221679688 21,3035411834717 440 
 < 16:09:18 >  440,777221679688 21,3035411834717 440 
 < 16:09:19 >  441,077056884766 21,3035411834717 440 
 < 16:09:20 >  441,323699951172 21,2025547027588 440 
 < 16:09:21 >  441,323699951172 21,2025547027588 440 
 < 16:09:22 >  441,323699951172 21,051628112793 440 
 < 16:09:23 >  441,451873779297 20,9653377532959 440 
 < 16:09:24 >  441,642883300781 20,9653377532959 440 
 < 16:09:25 >  441,642883300781 20,9653377532959 440 
 < 16:09:26 >  441,815155029297 20,9461154937744 440 
 < 16:09:27 >  441,815155029297 20,8002986907959 440 
 < 16:09:29 >  441,815155029297 20,8002986907959 440 
 < 16:09:30 >  442,006195068359 20,8188362121582 440 
 < 16:09:31 >  442,261291503906 20,8188362121582 440 
 < 16:09:32 >  442,261291503906 20,8188362121582 440 
 < 16:09:33 >  442,834350585938 20,6428050994873 440 
 < 16:09:34 >  442,834350585938 20,5562057495117 440 
 < 16:09:35 >  442,834350585938 20,5562057495117 440 
 < 16:09:36 >  442,515777587891 20,3904476165771 440 
 < 16:09:37 >  442,197814941406 20,3904476165771 440 
 < 16:09:38 >  442,197814941406 20,3904476165771 440 
 < 16:09:39 >  441,68701171875 20,3923168182373 440 
 < 16:09:40 >  441,68701171875 20,493824005127 440 
 < 16:09:41 >  441,68701171875 20,493824005127 440 
 < 16:09:42 >  441,573364257813 20,6162395477295 440 
